# data log file generated by Analog Flavor - Easy LV | HV																
# connected crate: WIENER MPOD - 4590036																
# connection: snmp://129.57.196.26:161:guru																
# modules:																
#   module0 : E08C0 - 736790 - slot 2																
Time	Vmeas(module0.Channel 0)	Imeas(module0.Channel 0)	Vmeas(module0.Channel 1)	Imeas(module0.Channel 1)	Vmeas(module0.Channel 2)	Imeas(module0.Channel 2)	Vmeas(module0.Channel 3)	Imeas(module0.Channel 3)	Vmeas(module0.Channel 4)	Imeas(module0.Channel 4)	Vmeas(module0.Channel 5)	Imeas(module0.Channel 5)	Vmeas(module0.Channel 6)	Imeas(module0.Channel 6)	Vmeas(module0.Channel 7)	Imeas(module0.Channel 7)
277.364	-1.19E-01	3.69E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
277.864	-1.19E-01	3.69E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-1.00E-09	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
278.367	-1.20E-01	3.69E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
278.880	-1.20E-01	3.68E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
279.385	-1.21E-01	3.69E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
279.892	-1.21E-01	3.69E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
280.398	-1.21E-01	3.69E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
280.893	-1.21E-01	3.69E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-1.96E-05	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
281.405	-1.20E-01	3.69E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
281.905	-1.20E-01	3.69E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
282.406	-1.20E-01	3.69E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
282.920	-1.20E-01	3.69E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
283.427	-1.20E-01	3.69E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
283.932	-1.20E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
284.436	-1.20E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
284.937	-1.19E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
285.444	-1.19E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
285.956	-1.19E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
286.456	-1.19E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
286.963	-1.19E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
287.473	-1.19E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
287.982	-1.19E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
288.488	-1.19E-01	3.69E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
288.994	-1.19E-01	3.69E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
289.497	-1.19E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
290.012	-1.19E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
290.522	-1.19E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
291.028	-1.19E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
291.542	-1.19E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
292.052	-1.19E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
292.552	-1.19E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
293.060	-1.19E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-1.00E-09	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
293.568	-1.19E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-1.00E-09	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
294.074	-1.19E-01	3.71E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
294.586	-1.19E-01	3.71E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
295.086	-1.19E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
295.591	-1.19E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
296.099	-1.19E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
296.603	-1.19E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
297.113	-1.19E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
297.620	-1.19E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-1.00E-09	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
298.121	-1.19E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
298.621	-1.19E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-3.89E-05	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
299.126	-1.19E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
299.639	-1.19E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
300.145	-1.20E-01	3.71E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
300.651	-1.20E-01	3.71E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
301.151	-1.20E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
301.656	-1.20E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
302.157	-1.20E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
302.668	-1.20E-01	3.69E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
303.179	-1.20E-01	3.69E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
303.679	-1.20E-01	3.69E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
304.183	-1.20E-01	3.69E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-1.96E-05	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
304.683	-1.20E-01	3.69E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
305.191	-1.20E-01	3.69E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
305.697	-1.20E-01	3.69E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
306.205	-1.20E-01	3.69E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
306.707	-1.20E-01	3.69E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
307.226	-1.20E-01	3.69E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
307.737	-1.20E-01	3.69E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
308.239	-1.20E-01	3.69E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
308.739	-1.20E-01	3.69E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
309.249	-1.20E-01	3.69E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-1.00E-09	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
309.754	-1.20E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
310.262	-1.20E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
310.770	-1.20E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
311.280	-1.19E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
311.788	-1.20E-01	3.71E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
312.297	-1.20E-01	3.71E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
312.821	-1.20E-01	3.71E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
313.316	-1.20E-01	3.71E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
313.829	-1.20E-01	3.71E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
314.347	-1.20E-01	3.71E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
314.862	-1.20E-01	3.72E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
315.356	-1.20E-01	3.72E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
315.870	-1.20E-01	3.72E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
316.373	-1.20E-01	3.72E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
316.881	-1.20E-01	3.72E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
317.395	-1.20E-01	3.72E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
317.899	-1.20E-01	3.72E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
318.410	-1.20E-01	3.72E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
318.913	-1.20E-01	3.72E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
319.422	-1.20E-01	3.72E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
319.928	-1.20E-01	3.71E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
320.433	-1.20E-01	3.71E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
320.935	-1.20E-01	3.71E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
321.438	-1.20E-01	3.71E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
321.939	-1.20E-01	3.71E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
322.455	-1.20E-01	3.71E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
322.956	-1.20E-01	3.71E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
323.468	-1.20E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
323.971	-1.20E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
324.481	-1.20E-01	3.71E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
324.997	-1.20E-01	3.71E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
325.502	-1.20E-01	3.71E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
326.004	-1.20E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
326.510	-1.20E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
327.025	-1.20E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
327.536	-1.20E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
328.052	-1.20E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
328.565	-1.20E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
329.063	-1.21E-01	3.69E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
329.574	-1.21E-01	3.69E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
330.086	-1.21E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
330.596	-1.21E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-1.59E-04	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
331.097	-1.21E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	-1.59E-04	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
331.610	-1.21E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
332.125	-1.21E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
332.646	-1.21E-01	3.70E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
333.142	-1.21E-01	3.71E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
333.654	-1.21E-01	3.71E-08	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-9.01E-01	0.00E+00	0.00E+00	0.00E+00	-3.74E+03	7.60E-04	-3.82E-01	0.00E+00	-3.74E+03	7.63E-04
